2021-11-17 18:34:34 INFO  Main:308 - inserted user
2021-11-28 14:14:04 INFO  StockManagementDAO:47 - Inserted user
2021-11-28 14:14:04 INFO  Main:31 - inserted usersrm@g.com
2021-11-28 14:14:18 INFO  Main:46 - user logged insrm@g.com
2021-11-28 14:14:28 INFO  Main:394 - success
2021-11-28 14:14:43 INFO  Main:394 - success
2021-11-28 14:14:44 INFO  Main:188 - added1000
2021-11-28 14:15:06 INFO  Main:394 - success
2021-11-28 14:15:06 INFO  Main:188 - added500
2021-11-28 14:15:43 INFO  Main:394 - success
2021-11-28 14:16:09 INFO  Main:103 - listcompanies successful
2021-11-28 14:16:50 INFO  Main:103 - listcompanies successful
2021-11-28 14:16:50 INFO  Main:117 - Balance insufficient
2021-11-28 14:17:24 INFO  Main:103 - listcompanies successful
2021-11-28 14:17:24 INFO  Main:117 - Transaction successful
2021-11-28 14:19:57 INFO  Main:103 - listcompanies successful
2021-11-28 14:19:58 INFO  Main:117 - Transaction successful
2021-11-28 14:20:22 INFO  Main:103 - listcompanies successful
2021-11-28 14:20:29 INFO  Main:117 - Transaction successful
2021-11-28 14:20:37 INFO  Main:378 - success
2021-11-28 14:20:37 INFO  Main:325 - success
2021-11-28 14:20:37 INFO  Main:330 - inserted user
2021-11-28 14:21:41 INFO  Main:378 - success
2021-11-28 14:21:41 INFO  Main:325 - success
2021-11-28 14:21:41 INFO  Main:330 - inserted user
2021-11-28 14:21:47 INFO  Main:205 - Transaction successful
2021-11-28 14:21:59 INFO  Main:103 - listcompanies successful
2021-11-28 14:22:06 INFO  Main:378 - success
2021-11-28 14:22:06 INFO  Main:325 - success
2021-11-28 14:22:06 INFO  Main:330 - inserted user
2021-11-28 14:22:36 INFO  Main:378 - success
2021-11-28 14:22:36 INFO  Main:325 - success
2021-11-28 14:22:36 INFO  Main:330 - inserted user
2021-11-28 14:22:37 INFO  Main:205 - Transaction successful
2021-11-28 14:25:10 INFO  Main:378 - success
2021-11-28 14:25:10 INFO  Main:325 - success
2021-11-28 14:25:10 INFO  Main:330 - inserted user
2021-11-28 14:26:00 INFO  Main:205 - 
2021-11-28 14:29:52 INFO  Main:161 - trade request list 
2021-11-28 14:30:00 INFO  Main:394 - success
2021-11-28 14:30:03 INFO  Main:161 - trade request list 
2021-11-28 14:30:10 INFO  Main:378 - success
2021-11-28 14:30:10 INFO  Main:325 - success
2021-11-28 14:30:10 INFO  Main:330 - inserted user
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:242 - two
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:238 - one
2021-11-28 14:35:15 INFO  Main:294 - four
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:242 - two
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:238 - one
2021-11-28 14:35:19 INFO  Main:270 - three
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:242 - two
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:238 - one
2021-11-28 14:35:20 INFO  Main:270 - three
2021-11-28 14:35:38 INFO  Main:238 - one
2021-11-28 14:35:38 INFO  Main:238 - one
2021-11-28 14:35:38 INFO  Main:238 - one
2021-11-28 14:35:38 INFO  Main:238 - one
2021-11-28 14:35:38 INFO  Main:238 - one
2021-11-28 14:35:38 INFO  Main:238 - one
2021-11-28 14:35:38 INFO  Main:238 - one
2021-11-28 14:35:38 INFO  Main:238 - one
2021-11-28 14:35:38 INFO  Main:238 - one
2021-11-28 14:35:38 INFO  Main:238 - one
2021-11-28 14:35:38 INFO  Main:238 - one
2021-11-28 14:35:38 INFO  Main:238 - one
2021-11-28 14:35:38 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:242 - two
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:294 - four
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:242 - two
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:270 - three
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:242 - two
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:238 - one
2021-11-28 14:35:39 INFO  Main:270 - three
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:242 - two
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:238 - one
2021-11-28 14:38:04 INFO  Main:270 - three
2021-11-28 14:38:05 INFO  Main:238 - one
2021-11-28 14:38:05 INFO  Main:238 - one
2021-11-28 14:38:05 INFO  Main:238 - one
2021-11-28 14:38:05 INFO  Main:238 - one
